fold name	freq	top1	top5	top10	top15	top20
c.65	7	0.0	0.0	0.142857142857	0.428571428571	0.571428571429
c.64	1	1.0	1.0	1.0	1.0	1.0
c.67	94	0.595744680851	0.936170212766	0.978723404255	0.989361702128	0.989361702128
c.66	130	0.669230769231	0.984615384615	0.992307692308	1.0	1.0
c.61	41	0.463414634146	0.707317073171	0.80487804878	0.878048780488	0.90243902439
c.60	19	0.526315789474	0.736842105263	0.947368421053	1.0	1.0
c.62	18	0.222222222222	0.666666666667	0.833333333333	0.888888888889	0.888888888889
b.9	2	1.0	1.0	1.0	1.0	1.0
b.8	5	0.2	0.4	0.6	0.6	0.8
d.350	1	1.0	1.0	1.0	1.0	1.0
b.138	1	0.0	0.0	0.0	1.0	1.0
b.3	34	0.558823529412	0.735294117647	0.852941176471	0.882352941176	0.941176470588
b.2	73	0.41095890411	0.808219178082	0.917808219178	0.972602739726	0.972602739726
b.1	1264	0.939873417722	0.991297468354	0.997626582278	1.0	1.0
a.171	3	0.0	0.0	0.666666666667	0.666666666667	0.666666666667
b.7	38	0.131578947368	0.421052631579	0.605263157895	0.710526315789	0.815789473684
b.6	96	0.40625	0.677083333333	0.822916666667	0.895833333333	0.90625
a.174	3	0.0	0.0	0.333333333333	0.666666666667	0.666666666667
b.4	4	0.0	0.25	0.25	0.75	0.75
c.149	2	0.0	0.5	0.5	1.0	1.0
c.148	1	1.0	1.0	1.0	1.0	1.0
g.97	37	0.0	0.0	0.0	0.0	0.0
c.145	1	0.0	0.0	0.0	0.0	0.0
c.144	1	0.0	1.0	1.0	1.0	1.0
c.147	1	0.0	1.0	1.0	1.0	1.0
c.146	1	0.0	0.0	1.0	1.0	1.0
c.141	1	0.0	0.0	0.0	0.0	0.0
c.140	2	0.5	0.5	0.5	0.5	0.5
c.143	2	0.0	0.0	0.0	0.0	0.5
c.142	1	1.0	1.0	1.0	1.0	1.0
d.357	2	0.0	0.5	0.5	1.0	1.0
g.89	1	1.0	1.0	1.0	1.0	1.0
g.88	1	0.0	0.0	1.0	1.0	1.0
g.87	1	0.0	0.0	0.0	0.0	0.0
g.86	1	0.0	1.0	1.0	1.0	1.0
g.85	5	0.0	0.0	0.0	0.2	0.2
g.84	1	0.0	1.0	1.0	1.0	1.0
g.83	2	0.0	0.0	0.5	0.5	0.5
g.82	1	0.0	1.0	1.0	1.0	1.0
g.81	3	0.0	0.333333333333	0.666666666667	0.666666666667	1.0
g.80	6	0.666666666667	1.0	1.0	1.0	1.0
d.11	5	0.0	0.4	0.4	0.4	0.6
d.10	6	0.0	0.833333333333	0.833333333333	0.833333333333	0.833333333333
d.13	15	0.333333333333	0.533333333333	0.6	0.6	0.666666666667
d.12	11	0.0909090909091	0.363636363636	0.727272727273	0.818181818182	0.818181818182
d.15	217	0.820276497696	0.967741935484	0.981566820276	0.990783410138	0.990783410138
d.14	58	0.275862068966	0.51724137931	0.620689655172	0.793103448276	0.862068965517
d.17	102	0.598039215686	0.882352941176	0.941176470588	0.960784313725	0.990196078431
d.16	30	0.5	0.8	0.933333333333	0.966666666667	0.966666666667
d.19	75	0.413333333333	0.653333333333	0.746666666667	0.826666666667	0.893333333333
d.18	7	0.571428571429	0.857142857143	1.0	1.0	1.0
a.215	1	0.0	0.0	0.0	0.0	0.0
a.214	1	0.0	0.0	0.0	0.0	0.0
a.213	7	0.0	0.0	0.0	0.0	0.142857142857
a.212	1	0.0	0.0	0.0	0.0	0.0
a.211	24	0.416666666667	0.583333333333	0.791666666667	0.875	0.875
a.210	1	0.0	0.0	0.0	0.0	0.0
g.2	4	0.0	0.0	0.25	0.25	0.5
g.3	303	0.26402640264	0.86798679868	0.986798679868	1.0	1.0
g.1	21	0.0	0.047619047619	0.0952380952381	0.428571428571	0.809523809524
g.6	1	0.0	0.0	0.0	0.0	0.0
g.7	45	0.755555555556	0.977777777778	1.0	1.0	1.0
g.4	6	0.0	0.0	0.0	0.333333333333	0.666666666667
g.5	2	0.0	0.0	0.0	0.0	0.0
g.8	29	0.0	0.172413793103	0.275862068966	0.379310344828	0.48275862069
g.9	21	0.0	0.0	0.0	0.0	0.0
a.253	1	1.0	1.0	1.0	1.0	1.0
d.275	1	0.0	0.0	0.0	0.0	1.0
f.62	32	0.0	0.0	0.0	0.0	0.0
a.252	2	0.0	0.5	1.0	1.0	1.0
b.180	2	0.0	0.0	0.0	0.0	0.0
b.181	13	0.0	0.0	0.0	0.0	0.0
b.182	7	0.0	0.0	0.0	0.0	0.0
a.52	13	0.846153846154	1.0	1.0	1.0	1.0
a.53	4	0.0	0.0	0.0	0.0	0.25
a.50	2	0.0	0.5	0.5	0.5	0.5
a.51	1	0.0	0.0	0.0	0.0	0.0
a.56	9	1.0	1.0	1.0	1.0	1.0
a.57	1	0.0	0.0	1.0	1.0	1.0
a.54	1	0.0	0.0	0.0	1.0	1.0
a.55	9	0.555555555556	0.777777777778	0.777777777778	0.777777777778	0.777777777778
d.280	1	1.0	1.0	1.0	1.0	1.0
d.374	1	0.0	0.0	0.0	0.0	0.0
a.58	1	0.0	0.0	0.0	0.0	0.0
a.59	2	0.0	0.0	0.5	0.5	0.5
d.371	1	0.0	0.0	0.0	1.0	1.0
d.21	12	0.0833333333333	0.25	0.416666666667	0.416666666667	0.5
d.373	1	1.0	1.0	1.0	1.0	1.0
d.372	1	0.0	0.0	0.0	0.0	0.0
g.32	11	0.0	0.0	0.181818181818	0.181818181818	0.545454545455
g.33	1	0.0	0.0	0.0	0.0	0.0
g.30	2	0.0	0.0	0.0	0.0	0.0
g.31	2	0.5	0.5	0.5	0.5	0.5
g.36	1	0.0	1.0	1.0	1.0	1.0
g.37	98	0.122448979592	0.5	0.724489795918	0.867346938776	0.897959183673
g.34	1	0.0	0.0	0.0	0.0	0.0
g.35	8	0.75	1.0	1.0	1.0	1.0
g.38	8	0.0	0.125	0.125	0.125	0.125
g.39	123	0.487804878049	0.845528455285	0.934959349593	0.967479674797	0.967479674797
b.134	2	1.0	1.0	1.0	1.0	1.0
d.64	6	0.333333333333	0.833333333333	0.833333333333	0.833333333333	0.833333333333
d.65	6	0.833333333333	1.0	1.0	1.0	1.0
d.66	9	0.0	0.222222222222	0.222222222222	0.444444444444	0.666666666667
d.67	14	0.0	0.0714285714286	0.214285714286	0.428571428571	0.642857142857
d.60	4	0.0	0.0	0.0	0.0	0.0
d.61	4	0.75	0.75	0.75	0.75	0.75
d.62	1	1.0	1.0	1.0	1.0	1.0
d.63	5	0.2	0.4	0.6	0.6	0.6
a.288	3	0.0	0.0	0.0	0.0	0.0
a.289	2	0.0	0.5	0.5	1.0	1.0
d.68	28	0.0357142857143	0.428571428571	0.642857142857	0.714285714286	0.75
d.308	4	0.25	0.25	0.25	0.25	0.25
d.309	3	0.666666666667	1.0	1.0	1.0	1.0
d.392	2	0.0	0.0	0.0	0.0	0.0
d.300	2	0.0	0.5	0.5	0.5	0.5
d.301	3	0.0	0.0	0.0	0.0	0.0
d.302	1	0.0	0.0	0.0	0.0	0.0
d.303	4	0.25	0.5	0.75	1.0	1.0
d.304	2	0.0	0.0	0.0	0.0	0.0
d.305	2	0.5	0.5	0.5	0.5	0.5
d.306	3	0.0	0.0	0.333333333333	0.333333333333	0.666666666667
d.307	1	0.0	0.0	0.0	0.0	0.0
d.118	11	0.363636363636	0.636363636364	0.727272727273	0.727272727273	0.727272727273
d.111	4	0.0	0.25	0.75	0.75	0.75
d.110	66	0.348484848485	0.651515151515	0.80303030303	0.848484848485	0.909090909091
d.113	32	0.03125	0.15625	0.25	0.3125	0.46875
d.112	4	0.0	0.25	0.25	0.25	0.25
d.115	7	0.142857142857	0.285714285714	0.857142857143	0.857142857143	0.857142857143
d.114	3	0.0	0.0	0.0	0.0	0.0
d.117	11	0.454545454545	0.818181818182	0.909090909091	0.909090909091	0.909090909091
d.116	4	0.25	0.25	0.25	0.25	0.5
d.289	3	0.333333333333	0.666666666667	1.0	1.0	1.0
d.288	1	1.0	1.0	1.0	1.0	1.0
a.257	2	0.0	1.0	1.0	1.0	1.0
d.281	1	1.0	1.0	1.0	1.0	1.0
b.136	5	0.8	1.0	1.0	1.0	1.0
d.283	2	0.5	0.5	0.5	0.5	0.5
d.282	1	0.0	0.0	1.0	1.0	1.0
d.285	2	0.5	0.5	0.5	1.0	1.0
d.284	4	0.0	0.0	0.25	0.25	0.25
d.287	5	0.0	0.0	0.2	0.4	0.6
d.286	2	0.0	0.0	0.0	0.5	0.5
e.27	1	0.0	0.0	0.0	0.0	0.0
e.26	7	0.714285714286	1.0	1.0	1.0	1.0
e.25	3	0.333333333333	1.0	1.0	1.0	1.0
e.24	5	0.2	0.2	0.2	0.2	0.2
e.23	7	0.571428571429	0.857142857143	0.857142857143	0.857142857143	0.857142857143
e.22	8	0.625	0.875	0.875	1.0	1.0
e.29	7	0.714285714286	0.857142857143	1.0	1.0	1.0
e.28	2	1.0	1.0	1.0	1.0	1.0
b.53	4	0.25	0.25	0.5	0.5	0.75
b.52	28	0.285714285714	0.392857142857	0.535714285714	0.642857142857	0.714285714286
b.51	4	0.0	0.25	0.5	0.5	0.5
b.50	46	0.652173913043	0.934782608696	0.95652173913	0.95652173913	0.95652173913
b.57	6	0.333333333333	0.5	0.5	0.666666666667	0.666666666667
b.56	5	0.0	0.0	0.0	0.0	0.0
b.55	104	0.625	0.884615384615	0.932692307692	0.942307692308	0.951923076923
b.54	1	0.0	0.0	1.0	1.0	1.0
d.382	1	1.0	1.0	1.0	1.0	1.0
b.59	1	1.0	1.0	1.0	1.0	1.0
b.58	8	0.0	0.25	0.5	0.75	0.875
d.278	4	0.0	0.0	0.0	0.0	0.0
d.279	2	1.0	1.0	1.0	1.0	1.0
c.21	5	0.0	0.0	0.0	0.2	0.4
c.20	1	1.0	1.0	1.0	1.0	1.0
c.23	174	0.396551724138	0.862068965517	0.942528735632	0.988505747126	0.988505747126
c.22	5	0.0	0.2	0.4	0.4	0.4
c.25	22	0.272727272727	0.590909090909	0.727272727273	0.772727272727	0.772727272727
c.24	7	0.0	0.0	0.285714285714	0.285714285714	0.285714285714
c.27	6	0.333333333333	0.833333333333	0.833333333333	0.833333333333	0.833333333333
c.26	78	0.307692307692	0.717948717949	0.910256410256	0.961538461538	0.974358974359
c.28	5	0.0	0.0	0.0	0.0	0.2
a.160	6	0.5	0.833333333333	0.833333333333	0.833333333333	0.833333333333
d.269	3	0.666666666667	1.0	1.0	1.0	1.0
d.268	5	0.4	0.6	0.6	0.6	0.6
b.159	4	0.0	0.25	0.25	0.25	0.25
b.158	1	0.0	0.0	0.0	0.0	0.0
b.157	1	0.0	0.0	0.0	0.0	0.0
b.156	1	0.0	1.0	1.0	1.0	1.0
b.155	3	0.666666666667	1.0	1.0	1.0	1.0
b.154	1	0.0	1.0	1.0	1.0	1.0
b.153	2	0.5	0.5	0.5	0.5	0.5
b.152	1	0.0	1.0	1.0	1.0	1.0
b.151	1	0.0	0.0	0.0	0.0	0.0
a.62	1	0.0	0.0	0.0	1.0	1.0
c.101	2	0.0	0.0	0.0	0.0	0.0
c.100	2	0.5	0.5	0.5	0.5	0.5
c.103	5	0.6	0.8	0.8	0.8	0.8
c.102	1	0.0	1.0	1.0	1.0	1.0
c.105	1	1.0	1.0	1.0	1.0	1.0
c.104	2	0.5	1.0	1.0	1.0	1.0
c.107	5	0.2	0.4	0.6	0.6	0.6
c.106	2	0.5	1.0	1.0	1.0	1.0
c.109	4	0.25	0.75	0.75	1.0	1.0
c.108	63	0.809523809524	0.936507936508	0.984126984127	0.984126984127	0.984126984127
d.276	1	0.0	0.0	0.0	0.0	0.0
e.54	1	0.0	0.0	0.0	1.0	1.0
a.254	1	0.0	0.0	0.0	0.0	0.0
d.388	21	0.0	0.0	0.0	0.0	0.0
d.277	1	0.0	0.0	0.0	0.0	0.0
d.262	1	0.0	1.0	1.0	1.0	1.0
d.270	1	0.0	0.0	1.0	1.0	1.0
d.271	1	1.0	1.0	1.0	1.0	1.0
d.27	3	0.0	0.0	0.0	0.0	0.0
d.272	1	0.0	0.0	1.0	1.0	1.0
d.391	7	0.0	0.0	0.0	0.0	0.0
d.273	4	0.0	0.0	0.0	0.0	0.0
d.266	1	0.0	0.0	0.0	0.0	0.0
c.54	4	0.0	0.5	0.75	0.75	0.75
c.55	192	0.515625	0.833333333333	0.947916666667	0.96875	0.979166666667
c.56	78	0.24358974359	0.75641025641	0.884615384615	0.935897435897	0.961538461538
f.18	1	0.0	0.0	1.0	1.0	1.0
c.50	9	0.333333333333	0.444444444444	0.666666666667	0.777777777778	0.777777777778
c.51	33	0.181818181818	0.515151515152	0.727272727273	0.848484848485	0.878787878788
c.52	51	0.137254901961	0.529411764706	0.803921568627	0.882352941176	0.901960784314
c.53	9	0.888888888889	0.888888888889	0.888888888889	0.888888888889	0.888888888889
f.13	8	0.25	1.0	1.0	1.0	1.0
f.12	1	1.0	1.0	1.0	1.0	1.0
f.11	2	0.0	1.0	1.0	1.0	1.0
d.264	5	0.2	0.6	0.8	0.8	0.8
f.17	11	0.0	0.454545454545	0.545454545455	0.545454545455	0.636363636364
c.59	7	0.0	0.571428571429	0.857142857143	0.857142857143	0.857142857143
f.15	2	0.0	0.0	0.0	0.0	0.5
f.14	10	0.8	0.9	0.9	0.9	0.9
a.103	8	0.375	0.875	1.0	1.0	1.0
a.102	53	0.509433962264	0.88679245283	0.943396226415	0.962264150943	1.0
a.101	5	0.2	0.2	0.4	0.4	0.4
a.100	26	0.0769230769231	0.461538461538	0.653846153846	0.769230769231	0.769230769231
d.390	2	0.0	0.0	0.0	0.0	0.0
a.208	2	0.0	0.0	0.5	1.0	1.0
a.104	23	0.695652173913	0.826086956522	0.869565217391	1.0	1.0
a.109	1	0.0	0.0	0.0	0.0	0.0
a.108	7	0.0	0.571428571429	0.857142857143	0.857142857143	1.0
b.106	13	0.153846153846	0.230769230769	0.615384615385	0.615384615385	0.692307692308
e.71	1	0.0	0.0	0.0	0.0	0.0
b.135	1	1.0	1.0	1.0	1.0	1.0
a.144	9	0.444444444444	0.888888888889	1.0	1.0	1.0
a.115	3	0.0	0.0	0.0	0.0	0.0
a.143	4	0.0	0.25	0.5	0.75	0.75
d.252	2	1.0	1.0	1.0	1.0	1.0
b.137	6	0.0	0.0	0.166666666667	0.166666666667	0.5
a.142	2	1.0	1.0	1.0	1.0	1.0
b.126	1	0.0	1.0	1.0	1.0	1.0
g.77	2	0.5	1.0	1.0	1.0	1.0
g.74	5	0.0	0.0	0.0	0.2	0.4
a.117	1	0.0	1.0	1.0	1.0	1.0
g.72	3	0.333333333333	0.666666666667	0.666666666667	0.666666666667	0.666666666667
a.141	2	1.0	1.0	1.0	1.0	1.0
g.70	1	0.0	0.0	0.0	0.0	0.0
g.71	1	0.0	1.0	1.0	1.0	1.0
e.53	2	0.0	0.5	0.5	0.5	0.5
b.131	3	0.0	0.333333333333	0.333333333333	0.666666666667	0.666666666667
b.103	5	0.0	0.2	0.8	0.8	0.8
g.78	1	0.0	1.0	1.0	1.0	1.0
b.130	3	0.666666666667	1.0	1.0	1.0	1.0
a.244	1	1.0	1.0	1.0	1.0	1.0
a.245	2	0.0	0.0	0.0	0.0	0.0
a.246	5	0.0	0.0	0.0	0.0	0.0
a.247	1	0.0	0.0	0.0	0.0	0.0
a.240	2	0.0	0.5	0.5	0.5	0.5
a.241	1	0.0	0.0	1.0	1.0	1.0
a.242	1	1.0	1.0	1.0	1.0	1.0
a.243	3	0.333333333333	0.333333333333	0.333333333333	0.333333333333	0.333333333333
b.132	1	1.0	1.0	1.0	1.0	1.0
a.248	1	0.0	0.0	0.0	0.0	0.0
a.249	1	0.0	1.0	1.0	1.0	1.0
d.28	2	0.0	0.0	0.0	0.0	0.5
d.29	1	0.0	0.0	1.0	1.0	1.0
c.18	10	0.6	0.9	0.9	0.9	0.9
e.50	3	0.666666666667	1.0	1.0	1.0	1.0
d.20	43	0.53488372093	0.790697674419	0.883720930233	0.906976744186	0.953488372093
b.108	6	0.0	0.5	0.833333333333	0.833333333333	0.833333333333
d.22	10	0.7	0.8	1.0	1.0	1.0
d.23	2	0.0	0.0	0.5	0.5	0.5
d.24	14	0.214285714286	0.5	0.571428571429	0.714285714286	0.785714285714
d.25	2	0.0	0.0	0.0	0.0	0.0
d.26	44	0.386363636364	0.840909090909	0.909090909091	0.909090909091	0.931818181818
b.109	4	0.75	1.0	1.0	1.0	1.0
d.353	3	0.0	0.333333333333	1.0	1.0	1.0
f.56	3	0.0	1.0	1.0	1.0	1.0
a.149	4	0.0	0.0	0.5	0.5	0.5
d.352	1	0.0	1.0	1.0	1.0	1.0
a.148	1	0.0	0.0	0.0	0.0	0.0
d.351	1	0.0	0.0	0.0	0.0	0.0
d.341	1	0.0	0.0	0.0	0.0	0.0
a.297	1	0.0	0.0	0.0	0.0	0.0
b.28	1	1.0	1.0	1.0	1.0	1.0
b.29	123	0.707317073171	0.918699186992	0.975609756098	0.975609756098	0.983739837398
